chrm	start	end	strand	geneName
chrXII	228908	229582	C	ID=YLR040C|Name=YLR040C|Ontology_term=GO:0003674,GO:0008150,GO:0009277
chrXII	229377	229697	W	ID=YLR041W|Name=YLR041W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	229966	230451	C	ID=YLR042C|Name=YLR042C|Ontology_term=GO:0003674,GO:0008150,GO:0009277
chrXII	231702	232013	C	ID=YLR043C|Name=YLR043C|gene=TRX1
chrXII	232390	234081	C	ID=YLR044C|Name=YLR044C|gene=PDC1
chrXII	235037	237703	C	ID=YLR045C|Name=YLR045C|gene=STU2
chrXII	238001	238813	C	ID=YLR046C|Name=YLR046C|Alias=RLA1
chrXII	239347	241407	C	ID=YLR047C|Name=YLR047C|gene=FRE8
chrXII	242232	243349	W	ID=YLR048W|Name=YLR048W|gene=RPS0B
chrXII	243886	245172	C	ID=YLR049C|Name=YLR049C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	245587	246072	C	ID=YLR050C|Name=YLR050C|Ontology_term=GO:0003674,GO:0005783,GO:0008150,GO:0016021
chrXII	246324	246977	C	ID=YLR051C|Name=YLR051C|gene=FCF2
chrXII	247201	247953	W	ID=YLR052W|Name=YLR052W|gene=IES3
chrXII	248100	248426	C	ID=YLR053C|Name=YLR053C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	248717	250978	C	ID=YLR054C|Name=YLR054C|gene=OSW2
chrXII	251272	253080	C	ID=YLR055C|Name=YLR055C|gene=SPT8
chrXII	253861	254958	W	ID=YLR056W|Name=YLR056W|gene=ERG3
chrXII	255306	257855	W	ID=YLR057W|Name=YLR057W|gene=MNL2
chrXII	257992	259401	C	ID=YLR058C|Name=YLR058C|gene=SHM2
chrXII	259738	260547	C	ID=YLR059C|Name=YLR059C|gene=REX2
chrXII	260979	262766	W	ID=YLR060W|Name=YLR060W|gene=FRS1
chrXII	263194	263948	W	ID=YLR061W|Name=YLR061W|gene=RPL22A
chrXII	263577	263954	C	ID=YLR062C|Name=YLR062C|gene=BUD28
chrXII	264157	265254	W	ID=YLR063W|Name=YLR063W|Ontology_term=GO:0005737,GO:0008150,GO:0008757
chrXII	265456	266277	W	ID=YLR064W|Name=YLR064W|gene=PER33
chrXII	266373	266918	C	ID=YLR065C|Name=YLR065C|gene=ENV10
chrXII	267169	267723	W	ID=YLR066W|Name=YLR066W|gene=SPC3
chrXII	267813	270710	C	ID=YLR067C|Name=YLR067C|gene=PET309
chrXII	271008	271463	W	ID=YLR068W|Name=YLR068W|gene=FYV7
chrXII	271630	273915	C	ID=YLR069C|Name=YLR069C|gene=MEF1
chrXII	274141	275211	C	ID=YLR070C|Name=YLR070C|gene=XYL2
chrXII	275378	278626	C	ID=YLR071C|Name=YLR071C|gene=RGR1
chrXII	278862	280943	W	ID=YLR072W|Name=YLR072W|Ontology_term=GO:0003674,GO:0005737,GO:0008150
chrXII	281019	281621	C	ID=YLR073C|Name=YLR073C|gene=RFU1
chrXII	281956	282456	C	ID=YLR074C|Name=YLR074C|gene=BUD20
chrXII	282927	283592	W	ID=YLR075W|Name=YLR075W|gene=RPL10
chrXII	283185	283607	C	ID=YLR076C|Name=YLR076C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	283872	285623	W	ID=YLR077W|Name=YLR077W|gene=FMP25
chrXII	285736	286559	C	ID=YLR078C|Name=YLR078C|gene=BOS1
chrXII	286820	287674	W	ID=YLR079W|Name=YLR079W|gene=SIC1
chrXII	287916	289250	W	ID=YLR080W|Name=YLR080W|gene=EMP46
chrXII	290212	291936	W	ID=YLR081W|Name=YLR081W|gene=GAL2
chrXII	292394	293572	C	ID=YLR082C|Name=YLR082C|gene=SRL2
chrXII	294091	296094	C	ID=YLR083C|Name=YLR083C|gene=EMP70
chrXII	296589	300251	C	ID=YLR084C|Name=YLR084C|gene=RAX2
chrXII	300673	301989	C	ID=YLR085C|Name=YLR085C|gene=ARP6
chrXII	302243	306499	W	ID=YLR086W|Name=YLR086W|gene=SMC4
chrXII	306855	315731	C	ID=YLR087C|Name=YLR087C|gene=CSF1
chrXII	316107	317951	W	ID=YLR088W|Name=YLR088W|gene=GAA1
chrXII	318237	320015	C	ID=YLR089C|Name=YLR089C|gene=ALT1
chrXII	320701	322080	W	ID=YLR090W|Name=YLR090W|gene=XDJ1
chrXII	322297	323178	W	ID=YLR091W|Name=YLR091W|gene=GEP5
chrXII	323544	326225	W	ID=YLR092W|Name=YLR092W|gene=SUL2
chrXII	326513	327415	C	ID=YLR093C|Name=YLR093C|gene=NYV1
chrXII	327730	329238	C	ID=YLR094C|Name=YLR094C|gene=GIS3
chrXII	329677	332115	C	ID=YLR095C|Name=YLR095C|gene=IOC2
chrXII	332590	336033	W	ID=YLR096W|Name=YLR096W|gene=KIN2
chrXII	336231	337265	C	ID=YLR097C|Name=YLR097C|gene=HRT3
chrXII	337527	339473	C	ID=YLR098C|Name=YLR098C|gene=CHA4
chrXII	339744	340928	C	ID=YLR099C|Name=YLR099C|gene=ICT1
chrXII	341325	341588	W	ID=YLR099W-A|Name=YLR099W-A|gene=MIM2
chrXII	341810	342853	W	ID=YLR100W|Name=YLR100W|gene=ERG27
chrXII	342566	342961	C	ID=YLR101C|Name=YLR101C|Ontology_term=GO:0003674,GO:0008150,GO:0016021
chrXII	342970	343767	C	ID=YLR102C|Name=YLR102C|gene=APC9
chrXII	343989	345941	C	ID=YLR103C|Name=YLR103C|gene=CDC45
chrXII	346585	346980	W	ID=YLR104W|Name=YLR104W|gene=LCL2
chrXII	347047	348180	C	ID=YLR105C|Name=YLR105C|gene=SEN2
chrXII	349006	363738	C	ID=YLR106C|Name=YLR106C|gene=MDN1
chrXII	364116	365330	W	ID=YLR107W|Name=YLR107W|gene=REX3
chrXII	366667	368124	C	ID=YLR108C|Name=YLR108C|Ontology_term=GO:0003674,GO:0005634,GO:0008150
chrXII	368781	369311	W	ID=YLR109W|Name=YLR109W|gene=AHP1
chrXII	369697	370098	C	ID=YLR110C|Name=YLR110C|gene=CCW12
chrXII	370391	370723	W	ID=YLR111W|Name=YLR111W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	370791	371210	W	ID=YLR112W|Name=YLR112W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	371620	372927	W	ID=YLR113W|Name=YLR113W|gene=HOG1
chrXII	374944	377238	C	ID=YLR114C|Name=YLR114C|gene=AVL9
chrXII	377985	380564	W	ID=YLR115W|Name=YLR115W|gene=CFT2
chrXII	380822	382252	W	ID=YLR116W|Name=YLR116W|gene=MSL5
chrXII	382471	384534	C	ID=YLR117C|Name=YLR117C|gene=CLF1
chrXII	384725	385408	C	ID=YLR118C|Name=YLR118C|Alias=APT1
chrXII	385534	386175	W	ID=YLR119W|Name=YLR119W|gene=SRN2
chrXII	386511	388220	C	ID=YLR120C|Name=YLR120C|gene=YPS1
chrXII	388672	388773	W	ID=YLR120W-A|Name=YLR120W-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	388744	390270	C	ID=YLR121C|Name=YLR121C|gene=YPS3
chrXII	390954	391331	C	ID=YLR122C|Name=YLR122C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	391078	391407	C	ID=YLR123C|Name=YLR123C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	391600	391944	W	ID=YLR124W|Name=YLR124W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	393484	393894	W	ID=YLR125W|Name=YLR125W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	394765	395520	C	ID=YLR126C|Name=YLR126C|Ontology_term=GO:0003674,GO:0005634,GO:0005737,GO:0006878,GO:0006879
chrXII	395758	398319	C	ID=YLR127C|Name=YLR127C|gene=APC2
chrXII	398530	399433	W	ID=YLR128W|Name=YLR128W|gene=DCN1
chrXII	399657	402488	W	ID=YLR129W|Name=YLR129W|gene=DIP2
chrXII	402794	404062	C	ID=YLR130C|Name=YLR130C|gene=ZRT2
chrXII	404510	406822	C	ID=YLR131C|Name=YLR131C|gene=ACE2
chrXII	407283	408155	C	ID=YLR132C|Name=YLR132C|gene=USB1
chrXII	408445	410193	W	ID=YLR133W|Name=YLR133W|gene=CKI1
chrXII	410723	412414	W	ID=YLR134W|Name=YLR134W|gene=PDC5
chrXII	413281	415527	W	ID=YLR135W|Name=YLR135W|gene=SLX4
chrXII	415801	416658	C	ID=YLR136C|Name=YLR136C|gene=TIS11
chrXII	417006	418109	W	ID=YLR137W|Name=YLR137W|gene=RKM5
chrXII	418437	421394	W	ID=YLR138W|Name=YLR138W|gene=NHA1
chrXII	421542	423473	C	ID=YLR139C|Name=YLR139C|gene=SLS1
chrXII	423474	423800	W	ID=YLR140W|Name=YLR140W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	423683	424774	W	ID=YLR141W|Name=YLR141W|gene=RRN5
chrXII	425186	426616	W	ID=YLR142W|Name=YLR142W|gene=PUT1
chrXII	427329	429386	W	ID=YLR143W|Name=YLR143W|gene=DPH6
chrXII	429677	432016	C	ID=YLR144C|Name=YLR144C|gene=ACF2
chrXII	432168	432773	W	ID=YLR145W|Name=YLR145W|gene=RMP1
chrXII	432823	433725	C	ID=YLR146C|Name=YLR146C|gene=SPE4
chrXII	433870	434058	W	ID=YLR146W-A|Name=YLR146W-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	434158	434463	C	ID=YLR147C|Name=YLR147C|gene=SMD3
chrXII	434641	437397	W	ID=YLR148W|Name=YLR148W|gene=PEP3
chrXII	437631	439823	C	ID=YLR149C|Name=YLR149C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	440370	440456	C	ID=YLR149C-A|Name=YLR149C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	440467	441288	W	ID=YLR150W|Name=YLR150W|gene=STM1
chrXII	441715	442737	C	ID=YLR151C|Name=YLR151C|gene=PCD1
chrXII	442958	444688	C	ID=YLR152C|Name=YLR152C|Ontology_term=GO:0003674,GO:0008150,GO:0016021
chrXII	445524	447575	C	ID=YLR153C|Name=YLR153C|gene=ACS2
chrXII	447982	448314	C	ID=YLR154C|Name=YLR154C|gene=RNH203
chrXII	452438	452623	W	ID=YLR154W-A|Name=YLR154W-A|Alias=YLR154W-C
chrXII	454392	454556	W	ID=YLR154W-B|Name=YLR154W-B|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	454696	455070	W	ID=YLR154W-C|Name=YLR154W-C|gene=TAR1
chrXII	455433	455636	W	ID=YLR154W-E|Name=YLR154W-E|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	455883	456023	W	ID=YLR154W-F|Name=YLR154W-F|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	462522	462671	C	ID=YLR154C-G|Name=YLR154C-G|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	468827	468958	C	ID=YLR154C-H|Name=YLR154C-H|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	469317	470405	C	ID=YLR155C|Name=YLR155C|gene=ASP3-1
chrXII	472113	472457	W	ID=YLR156W|Name=YLR156W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	472479	472610	C	ID=YLR156C-A|Name=YLR156C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	472969	474057	C	ID=YLR157C|Name=YLR157C|gene=ASP3-2
chrXII	475764	475976	W	ID=YLR157W-D|Name=YLR157W-D|Alias=YLR157W-A
chrXII	481873	482037	W	ID=YLR157W-E|Name=YLR157W-E|Alias=YLR157W-B,YLR157W-C
chrXII	482059	482190	C	ID=YLR157C-C|Name=YLR157C-C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	482549	483637	C	ID=YLR158C|Name=YLR158C|gene=ASP3-3
chrXII	485345	485689	W	ID=YLR159W|Name=YLR159W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	485711	485842	C	ID=YLR159C-A|Name=YLR159C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	486201	487289	C	ID=YLR160C|Name=YLR160C|gene=ASP3-4
chrXII	488997	489341	W	ID=YLR161W|Name=YLR161W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	489573	489929	W	ID=YLR162W|Name=YLR162W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	490406	490594	W	ID=YLR162W-A|Name=YLR162W-A|gene=RRT15
chrXII	491866	493254	C	ID=YLR163C|Name=YLR163C|gene=MAS1
chrXII	492812	492925	W	ID=YLR163W-A|Name=YLR163W-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	493883	494389	W	ID=YLR164W|Name=YLR164W|gene=SHH4
chrXII	494494	495258	C	ID=YLR165C|Name=YLR165C|gene=PUS5
chrXII	495429	498044	C	ID=YLR166C|Name=YLR166C|gene=SEC10
chrXII	498947	499405	W	ID=YLR167W|Name=YLR167W|gene=RPS31
chrXII	499578	500270	C	ID=YLR168C|Name=YLR168C|gene=UPS2
chrXII	500335	500688	W	ID=YLR169W|Name=YLR169W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	500579	501049	C	ID=YLR170C|Name=YLR170C|gene=APS1
chrXII	500733	501122	W	ID=YLR171W|Name=YLR171W|Ontology_term=GO:0003674,GO:0008150,GO:0016021
chrXII	501260	502162	C	ID=YLR172C|Name=YLR172C|gene=DPH5
chrXII	502421	504247	W	ID=YLR173W|Name=YLR173W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	504591	505829	W	ID=YLR174W|Name=YLR174W|gene=IDP2
chrXII	506134	507585	W	ID=YLR175W|Name=YLR175W|gene=CBF5
chrXII	507797	510232	C	ID=YLR176C|Name=YLR176C|gene=RFX1
chrXII	511054	512940	W	ID=YLR177W|Name=YLR177W|Ontology_term=GO:0003674,GO:0005737,GO:0008150
chrXII	513162	513821	C	ID=YLR178C|Name=YLR178C|gene=TFS1
chrXII	514108	514713	C	ID=YLR179C|Name=YLR179C|Ontology_term=GO:0003674,GO:0005634,GO:0005737,GO:0008150
chrXII	515262	516410	W	ID=YLR180W|Name=YLR180W|gene=SAM1
chrXII	516678	517670	C	ID=YLR181C|Name=YLR181C|gene=VTA1
chrXII	517940	520351	W	ID=YLR182W|Name=YLR182W|gene=SWI6
chrXII	520543	522012	C	ID=YLR183C|Name=YLR183C|gene=TOS4
chrXII	522106	522453	W	ID=YLR184W|Name=YLR184W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	522663	523288	W	ID=YLR185W|Name=YLR185W|gene=RPL37A
chrXII	523632	524390	W	ID=YLR186W|Name=YLR186W|gene=EMG1
chrXII	524865	527945	W	ID=YLR187W|Name=YLR187W|gene=SKG3
chrXII	528300	530387	W	ID=YLR188W|Name=YLR188W|gene=MDL1
chrXII	530797	534393	C	ID=YLR189C|Name=YLR189C|gene=ATG26
chrXII	535214	536689	W	ID=YLR190W|Name=YLR190W|gene=MMR1
chrXII	537272	538432	W	ID=YLR191W|Name=YLR191W|gene=PEX13
chrXII	538792	539589	C	ID=YLR192C|Name=YLR192C|gene=HCR1
chrXII	540009	540536	C	ID=YLR193C|Name=YLR193C|gene=UPS1
chrXII	540809	541573	C	ID=YLR194C|Name=YLR194C|Ontology_term=GO:0005199,GO:0009277,GO:0031505,GO:0046658
chrXII	541937	543304	C	ID=YLR195C|Name=YLR195C|gene=NMT1
chrXII	543968	545698	W	ID=YLR196W|Name=YLR196W|gene=PWP1
chrXII	546097	547611	W	ID=YLR197W|Name=YLR197W|gene=NOP56
chrXII	547286	547645	C	ID=YLR198C|Name=YLR198C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	547853	548769	C	ID=YLR199C|Name=YLR199C|gene=PBA1
chrXII	549012	549356	W	ID=YLR200W|Name=YLR200W|gene=YKE2
chrXII	549511	550293	C	ID=YLR201C|Name=YLR201C|gene=COQ9
chrXII	550194	550636	C	ID=YLR202C|Name=YLR202C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	550650	551960	C	ID=YLR203C|Name=YLR203C|gene=MSS51
chrXII	552270	552605	W	ID=YLR204W|Name=YLR204W|gene=QRI5
chrXII	552724	553677	C	ID=YLR205C|Name=YLR205C|gene=HMX1
chrXII	554578	556419	W	ID=YLR206W|Name=YLR206W|gene=ENT2
chrXII	556788	559289	W	ID=YLR207W|Name=YLR207W|gene=HRD3
chrXII	559551	560444	W	ID=YLR208W|Name=YLR208W|gene=SEC13
chrXII	560797	561732	C	ID=YLR209C|Name=YLR209C|gene=PNP1
chrXII	562008	563390	W	ID=YLR210W|Name=YLR210W|gene=CLB4
chrXII	563792	564531	C	ID=YLR211C|Name=YLR211C|Ontology_term=GO:0003674,GO:0005737,GO:0008150
chrXII	564860	566281	C	ID=YLR212C|Name=YLR212C|gene=TUB4
chrXII	566654	567922	C	ID=YLR213C|Name=YLR213C|gene=CRR1
chrXII	568567	570627	W	ID=YLR214W|Name=YLR214W|gene=FRE1
chrXII	570776	571858	C	ID=YLR215C|Name=YLR215C|gene=CDC123
chrXII	572096	573211	C	ID=YLR216C|Name=YLR216C|gene=CPR6
chrXII	572909	573232	W	ID=YLR217W|Name=YLR217W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	573466	573918	C	ID=YLR218C|Name=YLR218C|gene=COA4
chrXII	574151	576337	W	ID=YLR219W|Name=YLR219W|gene=MSC3
chrXII	576825	577793	W	ID=YLR220W|Name=YLR220W|gene=CCC1
chrXII	578362	579024	C	ID=YLR221C|Name=YLR221C|gene=RSA3
chrXII	579318	581771	C	ID=YLR222C|Name=YLR222C|gene=UTP13
chrXII	582006	582236	C	ID=YLR222C-A|Name=YLR222C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	582233	585490	C	ID=YLR223C|Name=YLR223C|gene=IFH1
chrXII	586464	587573	W	ID=YLR224W|Name=YLR224W|Ontology_term=GO:0004842,GO:0019005,GO:0030674,GO:0031146,GO:0071406
chrXII	587695	588918	C	ID=YLR225C|Name=YLR225C|Ontology_term=GO:0003674,GO:0005737,GO:0008150
chrXII	589354	590541	W	ID=YLR226W|Name=YLR226W|gene=BUR2
chrXII	590562	592043	C	ID=YLR227C|Name=YLR227C|gene=ADY4
chrXII	600019	602463	C	ID=YLR228C|Name=YLR228C|gene=ECM22
chrXII	604212	604787	C	ID=YLR229C|Name=YLR229C|gene=CDC42
chrXII	604574	604879	W	ID=YLR230W|Name=YLR230W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	605758	607119	C	ID=YLR231C|Name=YLR231C|gene=BNA5
chrXII	606830	607177	W	ID=YLR232W|Name=YLR232W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	607425	609524	C	ID=YLR233C|Name=YLR233C|gene=EST1
chrXII	609783	611753	W	ID=YLR234W|Name=YLR234W|gene=TOP3
chrXII	611532	611930	C	ID=YLR235C|Name=YLR235C|Ontology_term=GO:0003674,GO:0005575,GO:0006974
chrXII	611794	612117	C	ID=YLR236C|Name=YLR236C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	612367	614163	W	ID=YLR237W|Name=YLR237W|gene=THI7
chrXII	614755	616191	W	ID=YLR238W|Name=YLR238W|gene=FAR10
chrXII	616332	617318	C	ID=YLR239C|Name=YLR239C|gene=LIP2
chrXII	617533	620160	W	ID=YLR240W|Name=YLR240W|gene=VPS34
chrXII	620473	622821	W	ID=YLR241W|Name=YLR241W|Ontology_term=GO:0003674,GO:0008150,GO:0016021
chrXII	622918	623883	C	ID=YLR242C|Name=YLR242C|gene=ARV1
chrXII	624203	625021	W	ID=YLR243W|Name=YLR243W|gene=GPN3
chrXII	625168	626331	C	ID=YLR244C|Name=YLR244C|gene=MAP1
chrXII	626502	626930	C	ID=YLR245C|Name=YLR245C|gene=CDD1
chrXII	627118	628197	W	ID=YLR246W|Name=YLR246W|gene=ERF2
chrXII	628684	633354	C	ID=YLR247C|Name=YLR247C|gene=IRC20
chrXII	634252	636084	W	ID=YLR248W|Name=YLR248W|gene=RCK2
chrXII	636780	639914	W	ID=YLR249W|Name=YLR249W|gene=YEF3
chrXII	640317	641021	W	ID=YLR250W|Name=YLR250W|gene=SSP120
chrXII	641464	642057	W	ID=YLR251W|Name=YLR251W|gene=SYM1
chrXII	641957	642262	W	ID=YLR252W|Name=YLR252W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	642627	644336	W	ID=YLR253W|Name=YLR253W|Ontology_term=GO:0003674,GO:0005739,GO:0008150
chrXII	644404	644973	C	ID=YLR254C|Name=YLR254C|gene=NDL1
chrXII	645600	645953	C	ID=YLR255C|Name=YLR255C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	646415	650923	W	ID=YLR256W|Name=YLR256W|gene=HAP1
chrXII	658826	659791	W	ID=YLR257W|Name=YLR257W|Ontology_term=GO:0003674,GO:0005737,GO:0008150
chrXII	660716	662833	W	ID=YLR258W|Name=YLR258W|gene=GSY2
chrXII	663284	665002	C	ID=YLR259C|Name=YLR259C|gene=HSP60
chrXII	665844	667907	W	ID=YLR260W|Name=YLR260W|gene=LCB5
chrXII	668237	668563	C	ID=YLR261C|Name=YLR261C|gene=VPS63
chrXII	668244	668891	C	ID=YLR262C|Name=YLR262C|gene=YPT6
chrXII	669468	669662	C	ID=YLR262C-A|Name=YLR262C-A|gene=TMA7
chrXII	670340	672823	W	ID=YLR263W|Name=YLR263W|gene=RED1
chrXII	673131	673334	W	ID=YLR264W|Name=YLR264W|gene=RPS28B
chrXII	673828	673944	C	ID=YLR264C-A|Name=YLR264C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	674427	675455	C	ID=YLR265C|Name=YLR265C|gene=NEJ1
chrXII	675619	677724	C	ID=YLR266C|Name=YLR266C|gene=PDR8
chrXII	678212	679924	W	ID=YLR267W|Name=YLR267W|gene=BOP2
chrXII	680200	680844	W	ID=YLR268W|Name=YLR268W|gene=SEC22
chrXII	680866	681216	C	ID=YLR269C|Name=YLR269C|Ontology_term=GO:0003674,GO:0005575,GO:0030437,GO:0045944
chrXII	681186	682238	W	ID=YLR270W|Name=YLR270W|gene=DCS1
chrXII	682737	683561	W	ID=YLR271W|Name=YLR271W|Ontology_term=GO:0003674,GO:0005634,GO:0005737,GO:0008150
chrXII	683672	687202	C	ID=YLR272C|Name=YLR272C|gene=YCS4
chrXII	689083	691029	C	ID=YLR273C|Name=YLR273C|gene=PIG1
chrXII	691555	693882	W	ID=YLR274W|Name=YLR274W|gene=MCM5
chrXII	694378	694800	W	ID=YLR275W|Name=YLR275W|gene=SMD2
chrXII	695046	696830	C	ID=YLR276C|Name=YLR276C|gene=DBP9
chrXII	697156	699495	C	ID=YLR277C|Name=YLR277C|gene=YSH1
chrXII	699999	704024	C	ID=YLR278C|Name=YLR278C|Ontology_term=GO:0005634,GO:0008150,GO:0043565
chrXII	704309	704698	W	ID=YLR279W|Name=YLR279W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	704483	704833	C	ID=YLR280C|Name=YLR280C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	704493	704960	C	ID=YLR281C|Name=YLR281C|Ontology_term=GO:0003674,GO:0005739,GO:0008150
chrXII	705071	705412	C	ID=YLR282C|Name=YLR282C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	705186	706130	W	ID=YLR283W|Name=YLR283W|Ontology_term=GO:0003674,GO:0005739,GO:0008150
chrXII	706198	707040	C	ID=YLR284C|Name=YLR284C|gene=ECI1
chrXII	707360	708145	W	ID=YLR285W|Name=YLR285W|gene=NNT1
chrXII	708168	708338	C	ID=YLR285C-A|Name=YLR285C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	708448	710136	C	ID=YLR286C|Name=YLR286C|gene=CTS1
chrXII	708562	708696	W	ID=YLR286W-A|Name=YLR286W-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	710991	712058	C	ID=YLR287C|Name=YLR287C|Ontology_term=GO:0003674,GO:0005737,GO:0008150
chrXII	712537	713158	C	ID=YLR287C-A|Name=YLR287C-A|gene=RPS30A
chrXII	713480	714904	C	ID=YLR288C|Name=YLR288C|gene=MEC3
chrXII	715089	717026	W	ID=YLR289W|Name=YLR289W|gene=GUF1
chrXII	717145	717978	C	ID=YLR290C|Name=YLR290C|Ontology_term=GO:0003674,GO:0005739,GO:0008150
chrXII	718317	719462	C	ID=YLR291C|Name=YLR291C|gene=GCD7
chrXII	719789	720370	C	ID=YLR292C|Name=YLR292C|gene=SEC72
chrXII	720771	721430	C	ID=YLR293C|Name=YLR293C|gene=GSP1
chrXII	721701	722030	C	ID=YLR294C|Name=YLR294C|Ontology_term=GO:0003674,GO:0005575,GO:0045333
chrXII	721999	722373	C	ID=YLR295C|Name=YLR295C|gene=ATP14
chrXII	722978	723304	W	ID=YLR296W|Name=YLR296W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	724044	724433	W	ID=YLR297W|Name=YLR297W|Ontology_term=GO:0000324,GO:0000329,GO:0003674,GO:0005634,GO:0005737,GO:0008150
chrXII	724721	725416	C	ID=YLR298C|Name=YLR298C|gene=YHC1
chrXII	726069	728051	W	ID=YLR299W|Name=YLR299W|gene=ECM38
chrXII	727911	728003	C	ID=YLR299C-A|Name=YLR299C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	728955	730301	W	ID=YLR300W|Name=YLR300W|gene=EXG1
chrXII	730825	731559	W	ID=YLR301W|Name=YLR301W|gene=HRI1
chrXII	732191	732553	C	ID=YLR302C|Name=YLR302C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	732542	733876	W	ID=YLR303W|Name=YLR303W|gene=MET17
chrXII	735212	737548	C	ID=YLR304C|Name=YLR304C|gene=ACO1
chrXII	738161	743863	C	ID=YLR305C|Name=YLR305C|gene=STT4
chrXII	744151	744851	W	ID=YLR306W|Name=YLR306W|gene=UBC12
chrXII	745620	746525	W	ID=YLR307W|Name=YLR307W|gene=CDA1
chrXII	746848	747111	C	ID=YLR307C-A|Name=YLR307C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	747937	748875	W	ID=YLR308W|Name=YLR308W|gene=CDA2
chrXII	749034	751769	C	ID=YLR309C|Name=YLR309C|gene=IMH1
chrXII	752224	756993	C	ID=YLR310C|Name=YLR310C|gene=CDC25
chrXII	757265	757612	C	ID=YLR311C|Name=YLR311C|Ontology_term=GO:0003674,GO:0008150,GO:0016021
chrXII	757637	758833	C	ID=YLR312C|Name=YLR312C|Alias=QNQ1
chrXII	759480	760241	W	ID=YLR312W-A|Name=YLR312W-A|gene=MRPL15
chrXII	760750	762342	C	ID=YLR313C|Name=YLR313C|gene=SPH1
chrXII	762575	764137	C	ID=YLR314C|Name=YLR314C|gene=CDC3
chrXII	764808	765269	W	ID=YLR315W|Name=YLR315W|gene=NKP2
chrXII	765266	766358	C	ID=YLR316C|Name=YLR316C|gene=TAD3
chrXII	765655	766089	W	ID=YLR317W|Name=YLR317W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrXII	766542	769196	W	ID=YLR318W|Name=YLR318W|gene=EST2
chrXII	769318	771684	C	ID=YLR319C|Name=YLR319C|gene=BUD6
chrXII	771940	776304	W	ID=YLR320W|Name=YLR320W|gene=MMS22
chrXII	776584	777864	C	ID=YLR321C|Name=YLR321C|gene=SFH1
chrXII	777628	777942	W	ID=YLR322W|Name=YLR322W|gene=VPS65
chrXII	778173	778952	C	ID=YLR323C|Name=YLR323C|gene=CWC24
